ID;Code;Name;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
COM_monu01;;Monument;49.15748, -0.336619;;;;1;;;2
1150748;;Clair Soleil;49.172626, -0.320423;;;;1;;;2
COM_impd01_1;;IMP;49.177692, -0.27212;;;;1;;;2
COM_ruma01;;Rue de Maltot;49.17521, -0.382543;;;;1;;;2
COM_corfre02;;La Fresnaye;49.15452, -0.327851;;;;1;;;2
ARCOM@C039;;Zénith;49.172443, -0.380402;;;;1;;;2
COM_jufe02;;Jules Ferry;49.18518, -0.288224;;;;1;;;2
COM_poin16;;Poincaré;49.165535, -0.342675;;;;1;;;2
COM_mlk02;;Martin Luther King;49.13492, -0.288048;;;;1;;;2
COM_pocr01_1;;Pont Créon;49.174683, -0.379032;;;;1;;;2
COM_psld01;;Périers Mairie;49.257477, -0.339325;;;;1;;;2
COM_libec11;;Libéra;49.188465, -0.298658;;;;1;;;2
COM_cale01_1;;Carrefour de Lebisey;49.21386, -0.340866;;;;1;;;2
COM_ruba02_1;;Barbeux;49.171597, -0.357973;;;;1;;;2
COM_hfou12;;Hauts Fourneaux;49.19181, -0.301696;;;;1;;;2
COM_creu01;;Creully;49.19089, -0.373502;;;;1;;;2
COM_qume02;;Quai Meslin;49.176254, -0.354282;;;;1;;;2
COM_norm22_1;;Normandial;49.193344, -0.30198;;;;1;;;2
COM_rtpa02;;Route de Paris;49.170006, -0.323846;;;;1;;;2
ARCOM@BIE008;;Outreval;49.23012, -0.331045;;;;1;;;2
ARCOM@BIE006;;Biéville Centre;49.237362, -0.327206;;;;1;;;2
COM_brie01;;Collège Guillemot;49.17206, -0.316381;;;;1;;;2
COM_cisu01;;Cités Suédoises;49.207623, -0.297464;;;;1;;;2
COM_pasa02;;Parc Saint-André (poteau provisoire);49.20516, -0.349815;;;;1;;;2
COM_citis11;;CITIS (poteau provisoire);49.211678, -0.356028;;;;1;;;2
COM_chse02;;Kiruna;49.20581, -0.299827;;;;1;;;2
COM_char02_1;;Molière;49.192493, -0.393647;;;;1;;;2
COM_etce12;;Eterville Centre;49.14387, -0.422667;;;;1;;;2
COM_zimo01;;Mondeville ZI;49.16501, -0.309529;;;;1;;;2
COM_plti02_1;;Place des Tilleuls;49.183567, -0.309996;;;;1;;;2
COM_rumo01;;Moulin;49.14626, -0.421273;;;;1;;;2
COM_juge02;;Jules Guesde;49.143963, -0.375995;;;;1;;;2
COM_chou01_1;;Chouquaie;49.144142, -0.351113;;;;1;;;2
COM_pl3602;;Place du 36ème;49.177826, -0.355831;;;;1;;;2
COM_ruau02_1;;Rue d'Auge;49.174805, -0.343372;;;;1;;;2
COM_jeja02;;Jean Jaurès;49.14914, -0.374723;;;;1;;;2
COM_mafl02;;Fleury Mairie;49.14736, -0.377421;;;;1;;;2
COM_anjo01;;Anjou;49.14155, -0.355313;;;;1;;;2
COM_avmo21;;Morice;49.206688, -0.35225;;;;1;;;2
COM_rher11;;Rue d'Hérouville;49.19383, -0.34579;;;;1;;;2
COM_form;;Formigny;49.17339, -0.338756;;;;1;;;2
1150268;;Château Quatrans;49.18504, -0.363386;;;;1;;;2
COM_lyma11;;Lycée Malherbe;49.176308, -0.371123;;;;1;;;2
COM_gall21;;Gallieni;49.18205, -0.402934;;;;1;;;2
COM_cbea01;;Beaulieu Brazza;49.183296, -0.406971;;;;1;;;2
COM_euma02;;Eugène Maës;49.17674, -0.38887;;;;1;;;2
ARCOM@VER030;;Avenue du Parc;49.15461, -0.47181;;;;1;;;2
COM_tour02;;Tourterelles;49.19477, -0.392493;;;;1;;;2
COM_jafa01;;Jardins Familiaux;49.211544, -0.320597;;;;1;;;2
COM_pfoc02;;Place Foch;49.177372, -0.359593;;;;1;;;2
COM_stor02;;Stade d'Ornano;49.18081, -0.39678;;;;1;;;2
COM_inle01;;Institut Lemonnier;49.193584, -0.349851;;;;1;;;2
COM_blpa;;Blainville Parc;49.23335, -0.289989;;;;1;;;2
COM_lava02;;Langevin Wallon;49.227592, -0.306688;;;;1;;;2
COM_sene01;;Senestre;49.200615, -0.46306;;;;1;;;2
COM_cave02_1;;Cavelier;49.198097, -0.351069;;;;1;;;2
COM_doau02;;Docteur Auvray;49.192993, -0.345849;;;;1;;;2
COM_teav22;;Terres d'Avenir;49.232304, -0.294531;;;;1;;;2
COM_quha_1;;Quai Hamelin;49.17706, -0.353966;;;;1;;;2
COM_stje01;;Saint Jean-Eudes;49.18888, -0.33673;;;;1;;;2
COM_zaco11;;Colombelles ZA;49.194847, -0.293398;;;;1;;;2
COM_stmi02_1;;Saint-Michel;49.175373, -0.354904;;;;1;;;2
COM_rogo01_1;;Rouge Gorge;49.194416, -0.396377;;;;1;;;2
COM_nico02;;Nicolas Copernic;49.16425, -0.325984;;;;1;;;2
COM_bear01;;Beauregard;49.213474, -0.317256;;;;1;;;2
COM_plki02;;Place Kieffer;49.23211, -0.2985;;;;1;;;2
COM_stpa01;;Collège Saint-Paul;49.184273, -0.399177;;;;1;;;2
COM_caef12;;Campus Efficience;49.188446, -0.308934;;;;1;;;2
COM_cimne02_1;;Cimetiere Nord-Est;49.190994, -0.340938;;;;1;;;2
COM_plsm02_1;;Place Saint-Martin;49.183826, -0.370099;;;;1;;;2
COM_cour02;;Courseulles;49.192257, -0.369918;;;;1;;;2
COM_cine02_1;;Clémenceau;49.19068, -0.339831;;;;1;;;2
COM_crots01;;Zone Commerciale;49.198055, -0.45729;;;;1;;;2
ARCOM@CAR003;;Carpiquet Mairie;49.18343, -0.4401;;;;1;;;2
COM_bout01_1;;Boutrois;49.168076, -0.351797;;;;1;;;2
COM_3dib01;;3ème DIB;49.21663, -0.340713;;;;1;;;2
COM_laro22;;La Rochelle;49.187546, -0.333949;;;;1;;;2
COM_mitt02;;Mitterrand;49.299683, -0.328946;;;;1;;;2
COM_pebri01;;Pégasus Bridge;49.242855, -0.278838;;;;1;;;2
COM_veor02;;Orme;49.185486, -0.347097;;;;1;;;2
COM_macu01_1;;Cuverville Mairie;49.192295, -0.263438;;;;1;;;2
COM_stde02;;Colleville Stade;49.27019, -0.29806;;;;1;;;2
COM_nled01;;Lynton Lynmouth;49.23591, -0.286743;;;;1;;;2
COM_sieu01;;Sieurcas;49.263184, -0.293497;;;;1;;;2
ARCOM@OUI023;;Riva Charmettes;49.28803, -0.272322;;;;1;;;2
COM_ruda02;;Damozanne;49.182426, -0.383802;;;;1;;;2
COM_tsuk11;;Tsukuba;49.214165, -0.353156;;;;1;;;2
COM_masg02_1;;Saint Germain Mairie;49.189056, -0.409426;;;;1;;;2
COM_eggi01_1;;Giberville Eglise;49.182907, -0.290035;;;;1;;;2
COM_rbas02;;Rue Basse;49.185425, -0.353081;;;;1;;;2
COM_arde11_1;;Ardenne;49.199707, -0.412528;;;;1;;;2
COM_edro01;;Edmond Rostand;49.17426, -0.332972;;;;1;;;2
COM_rdpu01;;Rue du Puits;49.201294, -0.405989;;;;1;;;2
COM_rech02;;Résidence aux Champs;49.205776, -0.428208;;;;1;;;2
COM_peva01;;Petit Vallon;49.18208, -0.266015;;;;1;;;2
COM_vibu02;;Rue de Villons;49.199684, -0.400189;;;;1;;;2
COM_cuss02;;Cussy;49.201645, -0.417244;;;;1;;;2
COM_caau02_2;;Calvaire;49.20438, -0.424271;;;;1;;;2
COM_bdle42_4;;Leroy Merlin;49.15677, -0.292253;;;;1;;;2
COM_cali02;;Carrefour de la Liberté;49.18352, -0.285006;;;;1;;;2
COM_lefr02;;Lefrançois;49.168755, -0.362041;;;;1;;;2
COM_lech01_1;;Lechesne;49.169838, -0.361007;;;;1;;;2
COM_cldr01_1;;Clos des Roses;49.18694, -0.392605;;;;1;;;2
COM_avva02;;Valeuse;49.20402, -0.335057;;;;1;;;2
COM_magy;;Marigny;49.208668, -0.435403;;;;1;;;2
COM_finl02;;Finlande;49.174488, -0.306156;;;;1;;;2
COM_crgu02;;Croix Guérin;49.190666, -0.357448;;;;1;;;2
COM_po01;;Poincaré;49.165462, -0.342777;;;;1;;;2
COM_plm02_1;;Place de la Mare;49.18692, -0.366134;;;;1;;;2
COM_co01;;Copernic;49.198444, -0.359387;;;;1;;;2
COM_av02;;Aviation;49.163322, -0.349137;;;;1;;;2
COM_cp01;;Collège Hawking;49.15794, -0.360918;;;;1;;;2
COM_ch01;;CHU;49.204395, -0.359505;;;;1;;;2
COM_2arr02;;2ème Arrêt;49.197857, -0.204472;;;;1;;;2
COM_hdvc01;;Hôtel de Ville Quai 1;49.18066, -0.369893;;;;1;;;2
StopAreaCAE3838;;Lirose;49.176468, -0.236565;;;;1;;;2
StopAreaCAE3862;;Ecole Maternelle;49.180733, -0.182778;;;;1;;;2
COM_bras02_1;;Brasserie;49.15877, -0.368234;;;;1;;;2
1150391;;Basse Allemagne;49.1399, -0.375978;;;;1;;;2
ARCOM@C042;;Lycée Laplace;49.19746, -0.360192;;;;1;;;2
COM_cdfo01;;Charles de Foucauld;49.161343, -0.362885;;;;1;;;2
COM_cind02_1;;Cindais;49.128044, -0.379292;;;;1;;;2
COM_rubr02_1;;Branville;49.167664, -0.363361;;;;1;;;2
COM_pova02;;Poppa de Valois;49.198666, -0.338943;;;;1;;;2
COM_rtau02;;Route d'Aunay;49.142483, -0.424031;;;;1;;;2
COM_leva01_1;;Le Val;49.205856, -0.33448;;;;1;;;2
COM_hecc12;;Hérouville C. Commercial;49.206776, -0.325465;;;;1;;;2
COM_bray01;;Bray;49.226643, -0.489436;;;;1;;;2
COM_veva02;;Vert Vallon;49.158546, -0.328004;;;;1;;;2
COM_coud01;;Coudriers;49.16216, -0.339651;;;;1;;;2
COM_camp3_02;;Campus 3;49.147957, -0.354804;;;;1;;;2
COM_zico02;;Cormelles ZI;49.15744, -0.324417;;;;1;;;2
COM_lgrte01;;La Grotte;49.184376, -0.450752;;;;1;;;2
COM_clne01;;ZA du Clos Neuf;49.173264, -0.265432;;;;1;;;2
COM_moeg02;;Mondeville Eglise;49.17534, -0.322137;;;;1;;;2
1150240;;Gare routière;49.17658, -0.34632;;;;1;;;2
1150295;;CPAM;49.209953, -0.369954;;;;1;;;2
COM_egou02_1;;Ouistreham Eglise;49.276657, -0.256976;;;;1;;;2
COM_lmhl01;;Haut Lion;49.301346, -0.326325;;;;1;;;2
COM_pabl01;;Paitis Blancs;49.12665, -0.385566;;;;1;;;2
COM_cocv02;;Collevillette;49.28626, -0.287925;;;;1;;;2
COM_gala01;;Galante;49.30323, -0.327152;;;;1;;;2
COM_ousc02_1;;Sacré Coeur;49.277397, -0.262536;;;;1;;;2
COM_lmp02;;Lion Plage;49.30584, -0.323938;;;;1;;;2
COM_pel01_1;;Pèlerins;49.26875, -0.261268;;;;1;;;2
COM_fmou01;;Francois Mourier;49.203743, -0.30606;;;;1;;;2
COM_chha02;;Chemin de Halage;49.206886, -0.315688;;;;1;;;2
COM_hmbb01;;Blanc Bois;49.28025, -0.315435;;;;1;;;2
ARCOM@BEN002;;Bénouville Eglise;49.246475, -0.276475;;;;1;;;2
COM_wood02;;Woodbury;49.169346, -0.422043;;;;1;;;2
ARCOM@C2008;;Collège Moulin;49.18117, -0.408236;;;;1;;;2
1151030;;Arromanches;49.21819, -0.420017;;;;1;;;2
COM_bret02;;L' Enclos;49.174347, -0.41263;;;;1;;;2
COM_dudu02_1;;Lycée D. d'Urville;49.19583, -0.35525;;;;1;;;2
ARCOM@BEN004;;Montoure;49.24314, -0.288532;;;;1;;;2
COM_mabr01_1;;Bretteville Mairie;49.16578, -0.418121;;;;1;;;2
COM_befp;;Fosse Poirier;49.243057, -0.284203;;;;1;;;2
COM_egsa02;;Saint-Aubin Eglise;49.262783, -0.290222;;;;1;;;2
COM_vell02_1;;Vellerie;49.216846, -0.385546;;;;1;;;2
COM_jcamb02;;Jardins de Cambes;49.2253, -0.386242;;;;1;;;2
COM_6acres;;6 Acres;49.226852, -0.371993;;;;1;;;2
COM_coto01;;Cotonnière;49.198, -0.401033;;;;1;;;2
COM_dldt01_1;;Tassigny;49.20178, -0.387777;;;;1;;;2
COM_stcbu;;Buron;49.217335, -0.420993;;;;1;;;2
COM_camb01;;Le Parc;49.235836, -0.386272;;;;1;;;2
ARCOM@IFS013;;Collège Senghor;49.135746, -0.350578;;;;1;;;2
1151183;;Villons Centre;49.24025, -0.408263;;;;1;;;2
COM_maca21_1;;Cambes Mairie;49.232414, -0.385589;;;;1;;;2
COM_cocl01;;Couvrechef le Clos;49.213757, -0.374665;;;;1;;;2
ARCOM@SOL020;;Tageret;49.130974, -0.296679;;;;1;;;2
COM_ifbr;;Ifs Bras;49.135483, -0.32218;;;;1;;;2
COM_bito01;;Bitot;49.21068, -0.406608;;;;1;;;2
COM_stur02;;Lycée Sainte-Ursule;49.200996, -0.380324;;;;1;;;2
1176780;;Tour Leroy;49.18432, -0.358683;;;;1;;;2
COM_chev01;;Chevaliers;49.176872, -0.402055;;;;1;;;2
ARCOM@CAR025;;Festyland;49.186363, -0.43008;;;;1;;;2
ARCOM@SOL022;;Hameau du Four;49.135468, -0.27793;;;;1;;;2
COM_broc02;;Brocéliande;49.178852, -0.402428;;;;1;;;2
COM_neme01;;Neuf Mer;49.230675, -0.48027;;;;1;;;2
COM_abou02;;Anciennes Boucheries;49.18237, -0.374476;;;;1;;;2
COM_mfca01;;Le Fresne Mairie;49.25786, -0.488515;;;;1;;;2
ARCOM@THA021;;Place des Saules;49.257202, -0.452773;;;;1;;;2
COM_auve01;;Auvergne;49.13759, -0.355989;;;;1;;;2
COM_lapo01;;La Pommeraie;49.17064, -0.520001;;;;1;;;2
COM_plan01;;Planitre;49.186882, -0.402142;;;;1;;;2
COM_hdvi01;;Ifs Hôtel de Ville;49.13709, -0.350806;;;;1;;;2
COM_juve01_1;;Jules Verne;49.156822, -0.347249;;;;1;;;2
COM_lyro01;;Lycée Rostand;49.161594, -0.351836;;;;1;;;2
ARCOM@C027;;Péricentre;49.200554, -0.360525;;;;1;;;2
COM_hube01;;Hubert Centre;49.12742, -0.313298;;;;1;;;2
COM_ecuy01;;Ecuyère;49.181892, -0.366733;;;;1;;;2
COM_mamo02;;Mondeville Mairie;49.17692, -0.320665;;;;1;;;2
COM_mocl02;;Clopée;49.182, -0.316114;;;;1;;;2
COM_obsu22_1;;Object'Ifs Sud;49.139114, -0.330528;;;;1;;;2
COM_opla02;;Ouistreham Plage;49.287296, -0.264786;;;;1;;;2
ARCOM@SAC021;;Auberge;49.07165, -0.300472;;;;1;;;2
COM_lac01_1;;Lac;49.219917, -0.348117;;;;1;;;2
COM_ph02_2;;Pierre Heuzé;49.199238, -0.347142;;;;1;;;2
COM_vdes02;;Collège Desmeserets;49.170963, -0.351571;;;;1;;;2
COM_cacu03_1;;Callouins;49.187668, -0.268896;;;;1;;;2
COM_con01;;Concorde;49.15687, -0.341754;;;;1;;;2
COM_pdco02;;Pierre de Coubertin;49.182316, -0.281358;;;;1;;;2
COM_gyhu02_1;;Gymnase Humbert;49.208015, -0.334638;;;;1;;;2
COM_ptsn02;;Pont SNCF;49.176476, -0.332058;;;;1;;;2
COM_gu02;;Guynemer;49.168438, -0.343957;;;;1;;;2
COM_sabo01;;Sannerville Bourg;49.17804, -0.220011;;;;1;;;2
COM_mo01_1;;Modigliani;49.15435, -0.346195;;;;1;;;2
COM_re01;;Résistance Saint-Jean;49.180866, -0.356051;;;;1;;;2
COM_gdel01_1;;Grande Delle;49.20605, -0.341988;;;;1;;;2
COM_mmoi01;;Maison Moisson;49.1569, -0.398039;;;;1;;;2
COM_malo01_1;;Louvigny Mairie;49.156895, -0.389917;;;;1;;;2
COM_lebo01;;Le Bois;49.212006, -0.330546;;;;1;;;2
ARCOM@TRN022;;Plains Champs;49.178295, -0.181999;;;;1;;;2
COM_valo01;;Val d'Odon;49.131695, -0.502481;;;;1;;;2
COM_eclo02;;Louvigny Ecole;49.157455, -0.393552;;;;1;;;2
COM_matm02;;Mathieu Mairie;49.25258, -0.373059;;;;1;;;2
COM_chfo01_1;;Chemin Foulon;49.133453, -0.500888;;;;1;;;2
ARCOM@MAT019;;Burrator;49.251385, -0.3722;;;;1;;;2
ARCOM@MAT004;;Mathieu Bourg;49.254913, -0.373208;;;;1;;;2
1150079;;Bas Manoir;49.16175, -0.429531;;;;1;;;2
COM_ruch01;;Chardonnerets;49.156223, -0.394598;;;;1;;;2
ARCOM@VER027;;Hameau Foulon;49.15247, -0.462102;;;;1;;;2
ARCOM@BSO020;;Bretagne;49.164467, -0.420336;;;;1;;;2
COM_jufe22;;Jean Effel;49.186035, -0.28739;;;;1;;;2
COM_hmmi02;;Minotaure;49.29442, -0.304697;;;;1;;;2
COM_masj01;;Manoir Saint-Jean;49.256096, -0.371088;;;;1;;;2
1150340;;La Bijude;49.228474, -0.370616;;;;1;;;2
COM_chat02;;Bénouville Château;49.23908, -0.283431;;;;1;;;2
COM_jaro01;;Jardins Romains;49.28299, -0.322763;;;;1;;;2
COM_edza01_1;;Edouard Zarifian;49.27808, -0.268877;;;;1;;;2
1151130;;Pressoir;49.13985, -0.507539;;;;1;;;2
COM_fpac02;;Afpa;49.191334, -0.383017;;;;1;;;2
COM_rtca02;;Route de Cabourg;49.17994, -0.320917;;;;1;;;2
COM_cisg01_1;;Saint-Gabriel;49.18783, -0.37867;;;;1;;;2
ARCOM@SMA024;;Le Marcelet;49.183155, -0.483367;;;;1;;;2
ARCOM@SAC020;;Saint-Aignan Mairie;49.081684, -0.280892;;;;1;;;2
COM_prev12_1;;Prévert;49.12066, -0.383124;;;;1;;;2
ARCOM@SMA002;;Saint-Manvieu Eglise;49.18073, -0.501543;;;;1;;;2
COM_lhog01;;La Hogue;49.114838, -0.273822;;;;1;;;2
ARCOM@C096;;Cité U Lebisey;49.199776, -0.354204;;;;1;;;2
1150869;;Croix Vautier;49.202324, -0.463928;;;;1;;;2
COM_macl01;;Mare aux Clercs;49.20867, -0.506641;;;;1;;;2
1150035;;L'Orgueilleuse Mairie;49.211613, -0.515895;;;;1;;;2
1150576;;Canadiens;49.25298, -0.486391;;;;1;;;2
COM_egtha01;;Thaon Eglise;49.260864, -0.456657;;;;1;;;2
COM_htme02;;Haut Meslier;49.230217, -0.43953;;;;1;;;2
COM_htha02;;Hauts de Thaon;49.25564, -0.456501;;;;1;;;2
COM_onta01;;Ontario;49.13633, -0.347968;;;;1;;;2
COM_rvi01;;Accueil Renault Trucks;49.212006, -0.29871;;;;1;;;2
ARCOM@C021;;Hippodrome;49.17813, -0.363016;;;;1;;;2
COM_beza01;;Bénouville ZA;49.24974, -0.281893;;;;1;;;2
COM_C020;;Place Courtonne;49.18426, -0.357489;;;;1;;;2
COM_orgo11;;Orée du Golf;49.22158, -0.364935;;;;1;;;2
COM_arar02;;Arbre Argenté;49.19395, -0.284364;;;;1;;;2
1150288;;Hôtel de Ville Quai 3;49.18014, -0.371002;;;;1;;;2
ARCOM@C022;;Théâtre Quai 5;49.179573, -0.36315;;;;1;;;2
COM_blca01;;Calmette;49.223545, -0.308587;;;;1;;;2
COM_plma21;;Miséricorde;49.18592, -0.367304;;;;1;;;2
COM_belv02;;Belvédère;49.18724, -0.42196;;;;1;;;2
COM_citr02;;Jean Mantelet;49.15609, -0.320386;;;;1;;;2
COM_cree01;;Thaon Mairie;49.258236, -0.455221;;;;1;;;0
orna01;;Ornavik;49.216934, -0.312612;;;;0;COM_orna01_1;;2
cadi11;;Café des Images;49.202126, -0.33277;;;;0;COM_cadi14;;2
chab01;chab01;Châtaigniers;49.116596, -0.298936;;;;0;ARCOM@BOU026;;2
rbay01;rbay01;Route de Bayeux;49.1883, -0.415309;Route de Bayeux;;;0;1150282;;2
mjc01;;PAJ-MJC;49.20007, -0.332999;;;;0;COM_mjc01;;2
unic01;;Unicité;49.201336, -0.395276;;;;0;COM_unic01;;2
orna02;;Ornavik;49.217068, -0.312453;;;;0;COM_orna01_1;;2
volt02;;Voltaire;49.23226, -0.304642;;;;0;COM_volt02;;2
hamo01;;Hauts de Mondeville;49.172638, -0.303929;;;;0;COM_hamo01;;2
demou01;;Démouville Mairie;49.178257, -0.270278;;;;0;COM_demou02_1;;2
jaca11;;Jacques Cartier;49.20883, -0.42947;;;;0;COM_jaca12;;2
lite02;;Lionel Terray;49.177834, -0.279046;;;;0;COM_lite01;;2
cali01;;Carrefour de la Liberté;49.18345, -0.284844;;;;0;COM_cali02;;2
1153682;14VER031B;Odon;49.15061, -0.47371;Odon;;;0;ARCOM@VER031;;2
rdpu01;;Rue du Puits;49.201256, -0.406022;;;;0;COM_rdpu01;;2
rdpu02;;Rue du Puits;49.201332, -0.405955;;;;0;COM_rdpu01;;2
lope02;14VER029B;Loup pendu;49.15527, -0.45246;Loup pendu;;;0;COM_lope01;;2
bacl42;;Baclesse;49.20438, -0.355509;;;;0;COM_bacl01_2;;2
caef11;;Campus Efficience;49.188507, -0.308789;;;;0;COM_caef12;;2
zaco11;;Colombelles ZA;49.19475, -0.293499;;;;0;COM_zaco11;;2
pojo02;;Point du Jour;49.18021, -0.297268;;;;0;COM_pojo02;;2
roha;;Rose Harel;49.206234, -0.437646;;;;0;COM_roha;;2
magi02;;Giberville Mairie;49.180687, -0.281303;;;;0;COM_magi01_1;;2
pexn01;pexn01;Zénith;49.172375, -0.380467;Zénith;;;0;ARCOM@C039;;2
madu02;;Authie Mairie;49.206383, -0.43045;;;;0;COM_madu02_1;;2
arde02;;Ardenne;49.19988, -0.412704;;;;0;COM_arde11_1;;2
chan02;;Chanterie;49.199448, -0.408321;;;;0;COM_chan02_1;;2
inno11;;Innovaparc;49.188747, -0.304412;;;;0;COM_inno11;;2
coao01;;Colline aux Oiseaux;49.198177, -0.388756;;;;0;COM_coao02;;2
siva01;;Silicon Valley;49.179264, -0.394998;;;;0;COM_siva01;;2
hebr02;;Brunet;49.203934, -0.433337;;;;0;COM_hebr02;;2
sieu02;sieu02;Sieurcas;49.26323, -0.293541;;;;0;COM_sieu01;;2
sieu01;sieu01;Sieurcas;49.263134, -0.293454;;;;0;COM_sieu01;;2
hmpl01;hmpl01;Hermanville Plage;49.29781, -0.30562;;;;0;COM_hmpl01;;2
plca01;plca01;Place du Canada;49.185295, -0.371644;;;;0;ARCOM@C111;;2
rich01;rich01;Riva Charmettes;49.28801, -0.2723;;;;0;ARCOM@OUI023;;2
pebri02;pebri02;Pégasus Bridge;49.242794, -0.278945;;;;0;COM_pebri01;;2
egsa01;egsa02;Saint-Aubin Eglise;49.262783, -0.290222;;;;0;COM_egsa02;;2
stcl01;stcl01;Saint-Clair;49.20374, -0.330698;;;;0;COM_stcl31;;2
stor02;;Stade d'Ornano;49.180824, -0.396684;;;;0;COM_stor02;;2
rice01;;Riva Centre;49.284473, -0.261719;;;;0;COM_rice02_1;;2
mitt01;;Mitterrand;49.299442, -0.328686;;;;0;COM_mitt02;;2
con02;;Concorde;49.156956, -0.341779;;;;0;COM_con01;;2
lefo01;;Léon Foucault;49.20975, -0.350356;;;;0;COM_lefo02;;2
euma02;;Eugène Maës;49.176903, -0.388892;;;;0;COM_euma02;;2
aerc04;aerc04;Aéroport;49.184166, -0.458516;;;;0;COM_aerc11;;2
cs02;;CROUS-SUAPS;49.19378, -0.363805;;;;0;COM_cs02_1;;2
visa02;;Vissol Sablons;49.19603, -0.368861;;;;0;COM_visa02;;2
ds01;;Sphère;49.21032, -0.347479;;;;0;COM_ds02;;2
robl03;robl03;Roche Blanche;49.13989, -0.356759;;;;0;COM_robl03;;2
opla02;opla02;Ouistreham Plage;49.287296, -0.264788;;;;0;COM_opla02;;2
capu02;capu02;Capucines;49.278015, -0.295443;;;;0;COM_capu02;;2
isav01;isav01;Isaville;49.29508, -0.295199;;;;0;COM_isav02;;2
qudv02;qudv02;Les Vallées;49.187088, -0.437972;;;;0;COM_qudv02;;2
abda11;;Abbaye aux Dames;49.187397, -0.354569;;;;0;COM_abda11;;2
avmo21;avmo21;Morice;49.206707, -0.352358;;;;0;COM_avmo21;;2
poes02;poes02;Porte d'Espagne;49.14782, -0.34027;Porte d'espagne;;;0;ARCOM@IFS022;;2
till02;till02;Tilly Centre;49.1108, -0.305785;;;;0;COM_till01;;2
hagr01;hagr01;Le Hameau;49.149902, -0.287976;;;;0;COM_hagr02;;2
C020A;C020A;Place Courtonne;49.184425, -0.358247;Place Courtonne;;;0;COM_C020;;2
lama02;;La Marque;49.287815, -0.319975;;;;0;COM_lama02;;2
labr02;;Labrador;49.160454, -0.33571;;;;0;COM_labr01;;2
pril01;;Presqu'Île;49.181786, -0.350334;;;;0;COM_biat12;;2
chpp02;;Chappe;49.154186, -0.312194;;;;0;COM_chpp01;;2
stasb01;;Place de la République;49.1823, -0.363656;;;;0;COM_stasb01;;2
jevi32;jevi32;Jean Vilar;49.15007, -0.350851;;;;0;COM_jevi02_3;;2
chrm03;chrm03;Charmettes;49.1729, -0.326071;;;;0;1150749;;2
veva01;;Vert Vallon;49.158592, -0.328047;;;;0;COM_veva02;;2
zico02;;Cormelles ZI;49.157444, -0.324671;;;;0;COM_zico02;;2
jonc01;jonc01;Jonchets;49.16421, -0.339415;;;;0;COM_jonc01;;2
plma22;;Miséricorde;49.185932, -0.367347;;;;0;COM_plma21;;2
plma21;;Miséricorde;49.185905, -0.36726;;;;0;COM_plma21;;2
peric01;C027A;Péricentre;49.200493, -0.360741;Péricentre;;;0;ARCOM@C027;;2
ceaq02;ceaq02;Centre Aquatique;49.187298, -0.440959;;;;0;COM_ceaq11_1;;2
dub02;dub02;Dublin;49.168163, -0.312335;;;;0;COM_dub01;;2
cova02;;Collège Varignon;49.19752, -0.332326;;;;0;COM_cova02;;2
ecmu02;;Claudie Haigneré;49.21123, -0.326341;;;;0;COM_ecmu01;;2
camp3_02;;Campus 3;49.147953, -0.3544;;;;0;COM_camp3_02;;2
pepi01;;Pépinières;49.240723, -0.403904;;;;0;COM_pepi02;;2
bbou01;bbou01;Outreval;49.23012, -0.331093;;;;0;ARCOM@BIE008;;2
psau01;psau01;Place des Saules;49.2573, -0.452721;Place des saules;;;0;ARCOM@THA021;;2
mfca01;mfca01;Le Fresne Mairie;49.25782, -0.488527;Le Fresne mairie;;;0;COM_mfca01;;2
ecro01;ROT005B;Rots Ecole;49.2064, -0.47687;Ecole;;;0;COM_ecro01;;2
odon01;odon01;Odon;49.150646, -0.473662;Odon;;;0;ARCOM@VER031;;2
pova02;;Poppa de Valois;49.19868, -0.338888;;;;0;COM_pova02;;2
13ac02;;13 Acres;49.18975, -0.394455;;;;0;COM_13ac02;;2
gruc02;;Saint-Norbert;49.189194, -0.40581;;;;0;COM_gruc01;;2
gruc01;;Saint-Norbert;49.189133, -0.405711;;;;0;COM_gruc01;;2
rect02;;Rectorat;49.177586, -0.3814;;;;0;COM_rect02;;2
rect01;;Rectorat;49.17747, -0.381641;;;;0;COM_rect02;;2
movi02;;Mondevillage;49.160576, -0.301748;;;;0;COM_movi01_1;;2
ecol02;;Lebisey Ecole;49.220295, -0.343224;;;;0;COM_ecol02;;2
drak01;;Drakkar-BBC;49.209755, -0.332439;;;;0;COM_drak01;;2
sabl01;;Sablons;49.194756, -0.370742;;;;0;COM_sabl02;;2
3dib02;;3ème DIB;49.21661, -0.34078;;;;0;COM_3dib01;;2
lebi11;;Lebisey;49.21438, -0.343618;;;;0;COM_ecol02;;2
conn;;Hérouville Piscine;49.19528, -0.328547;;;;0;COM_conn;;2
cbou01;cbou01;Cheux Bourg;49.167168, -0.524882;;;;0;COM_cbou01;;2
gyla02;;Gymnase Laporte;49.196884, -0.335558;;;;0;COM_gyla02;;2
mala01;C098A;Maladrerie;49.187237, -0.406913;maladrerie;;;0;ARCOM@C098;;2
mtha02;mtha02;Thaon Mairie;49.25835, -0.45472;Mairie;;;0;COM_cree01;;2
